,label,prediction
40835,0,0
40836,0,0
40837,1,0
40838,1,1
40839,1,1
40840,0,0
40841,0,0
40842,0,0
40843,0,0
40844,0,0
40845,0,0
40846,0,0
40847,0,1
40848,0,0
40849,0,0
40850,0,0
40851,0,0
40852,0,0
40853,0,0
40854,0,1
40855,1,0
40856,0,0
40857,0,0
40858,0,0
40859,0,0
40860,0,0
40861,0,0
40862,0,0
40863,0,0
40864,0,0
40865,0,0
40866,0,0
40867,0,0
40868,1,0
40869,1,0
40870,0,0
40871,0,0
40872,0,0
40873,0,0
40874,0,0
40875,0,0
40876,0,0
40877,0,0
40878,0,0
40879,1,0
40880,1,0
40881,1,0
40882,1,0
40883,1,0
40884,1,0
40885,1,0
40886,1,1
40887,1,1
40888,1,1
40889,0,0
40890,1,1
40891,0,0
40892,0,0
40893,0,0
40894,0,0
40895,0,0
40896,0,0
40897,1,1
40898,1,0
40899,0,0
40900,0,0
40901,0,0
40902,0,0
40903,0,0
40904,0,0
40905,0,0
40906,0,0
40907,0,0
40908,0,0
40909,0,0
40910,0,0
40911,1,0
40912,0,0
40913,0,0
40914,0,0
40915,0,0
40916,1,0
40917,1,0
40918,1,0
40919,1,0
40920,1,0
40921,0,1
40922,0,1
40923,0,0
40924,0,1
40925,0,1
40926,0,1
40927,0,1
40928,0,1
40929,0,1
40930,0,1
40931,0,1
40932,0,1
40933,0,1
40934,0,1
40935,0,1
40936,0,1
40937,0,1
40938,0,1
40939,0,1
40940,0,1
40941,0,1
40942,0,1
40943,0,1
40944,0,1
40945,0,1
40946,0,1
40947,0,1
40948,0,1
40949,0,1
40950,0,1
40951,0,1
40952,0,1
40953,0,1
40954,0,1
40955,0,1
40956,0,1
40957,0,1
40958,0,0
40959,0,1
40960,0,0
40961,0,1
40962,0,1
40963,0,1
40964,0,1
40965,0,1
40966,0,1
40967,0,1
40968,0,1
40969,0,1
40970,0,1
40971,0,1
40972,0,1
40973,0,1
40974,0,1
40975,0,1
40976,0,1
40977,0,1
40978,0,1
40979,0,1
40980,0,1
40981,0,1
40982,0,1
40983,0,1
40984,0,1
40985,0,1
40986,0,1
40987,0,1
40988,0,1
40989,0,1
40990,0,1
40991,0,0
40992,0,0
40993,0,1
40994,0,1
40995,0,1
40996,0,1
40997,0,1
40998,0,1
40999,0,1
41000,0,1
41001,0,1
41002,0,1
41003,0,1
41004,0,1
41005,0,1
41006,0,1
41007,0,1
41008,0,1
41009,0,1
41010,0,1
41011,0,1
41012,0,1
41013,0,1
41014,0,1
41015,0,1
41016,0,1
41017,0,1
41018,0,1
41019,0,1
41020,0,1
41021,0,1
41022,0,0
41023,0,1
41024,0,0
41025,0,1
41026,0,1
41027,1,0
41028,1,0
41029,1,0
41030,1,0
41031,1,0
41032,1,1
41033,1,1
41034,1,0
41035,1,0
41036,0,0
41037,1,0
41038,1,1
41039,1,1
41040,1,0
41041,0,0
41042,1,0
41043,1,0
41044,1,0
41045,0,1
41046,1,0
41047,1,0
41048,1,1
41049,1,1
41050,1,1
41051,0,1
41052,1,1
41053,0,1
41054,0,1
41055,0,1
41056,0,0
41057,0,0
41058,1,0
41059,1,0
41060,0,0
41061,1,0
41062,0,0
41063,1,0
41064,1,0
41065,0,0
41066,0,0
41067,1,0
41068,0,0
41069,0,0
41070,1,0
41071,1,0
41072,1,0
41073,1,0
41074,1,0
41075,1,0
41076,0,1
41077,1,0
41078,0,1
41079,1,0
41080,1,1
41081,1,1
41082,1,0
41083,1,0
41084,1,0
41085,1,0
41086,1,0
41087,0,1
41088,0,1
41089,1,0
41090,1,1
41091,1,1
41092,0,0
41093,1,0
41094,1,0
41095,1,0
41096,1,0
41097,1,1
41098,1,1
41099,1,1
41100,1,0
41101,1,1
41102,1,0
41103,1,1
41104,1,1
41105,1,0
41106,1,0
41107,1,0
41108,1,0
41109,1,0
41110,1,0
41111,1,0
41112,1,0
41113,1,0
41114,1,0
41115,1,0
41116,0,0
41117,1,0
41118,1,0
41119,0,0
41120,0,0
41121,0,0
41122,0,0
41123,0,0
41124,0,1
41125,0,1
41126,0,0
41127,0,0
41128,0,0
41129,0,0
41130,0,0
41131,0,0
41132,0,0
41133,0,0
41134,0,0
41135,0,0
41136,0,0
41137,0,0
41138,0,0
41139,0,0
41140,0,1
41141,0,0
41142,0,0
41143,0,0
41144,0,0
41145,0,0
41146,0,0
41147,0,0
41148,0,0
41149,0,1
41150,0,0
41151,0,0
41152,0,0
41153,0,0
41154,0,0
41155,0,0
41156,0,1
41157,0,0
41158,0,0
41159,0,0
41160,0,0
41161,0,0
41162,0,1
41163,0,0
41164,0,0
41165,0,0
41166,0,1
41167,0,0
41168,0,0
41169,0,0
41170,0,0
41171,0,1
41172,0,0
41173,0,0
41174,0,1
41175,0,0
41176,0,0
41177,0,1
41178,0,0
41179,0,0
41180,0,0
41181,0,0
41182,0,0
41183,0,0
41184,0,0
41185,0,0
41186,0,0
41187,0,0
41188,0,1
41189,0,0
41190,0,0
41191,0,0
41192,0,0
41193,0,0
41194,0,0
41195,0,0
41196,0,1
41197,0,0
41198,0,0
41199,0,0
41200,0,0
41201,0,0
41202,0,0
41203,0,0
41204,0,0
41205,0,0
41206,0,0
41207,0,0
41208,0,0
41209,0,0
41210,0,0
41211,0,1
41212,0,0
41213,0,0
41214,0,0
41215,0,0
41216,0,0
41217,0,0
41218,0,0
41219,0,0
41220,0,0
41221,0,0
41222,0,0
41223,0,0
41224,0,0
41225,0,0
41226,0,0
41227,0,0
41228,0,0
41229,0,0
41230,0,0
41231,0,0
41232,0,0
41233,0,0
41234,0,0
41235,0,0
41236,0,1
41237,0,0
41238,0,0
41239,0,0
41240,0,0
41241,0,0
41242,0,0
41243,0,0
41244,0,0
41245,0,0
41246,0,0
41247,0,0
41248,0,0
41249,0,0
41250,0,0
41251,0,1
41252,0,0
41253,0,0
41254,0,0
41255,0,0
41256,0,0
41257,0,0
41258,0,0
41259,0,0
41260,0,0
41261,0,0
41262,0,0
41263,0,0
41264,0,0
41265,0,0
41266,0,0
41267,0,0
41268,0,0
41269,0,0
41270,0,0
41271,0,0
41272,0,0
41273,0,0
41274,0,0
41275,0,0
41276,0,0
41277,0,0
41278,0,0
41279,0,0
41280,0,0
41281,0,0
41282,0,0
41283,0,0
41284,0,0
41285,0,0
41286,0,0
41287,0,0
41288,0,0
41289,0,0
41290,0,0
41291,0,0
41292,0,0
41293,0,0
41294,0,0
41295,0,0
41296,0,0
41297,0,0
41298,0,0
41299,0,0
41300,0,0
41301,0,0
41302,0,0
41303,0,0
41304,0,1
41305,0,1
41306,0,0
41307,0,0
41308,0,0
41309,0,0
41310,0,0
41311,0,0
41312,0,0
41313,0,0
41314,0,0
41315,0,0
41316,0,0
41317,0,0
41318,0,0
41319,0,0
41320,0,0
41321,0,0
41322,0,0
41323,0,0
41324,0,0
41325,0,0
41326,0,0
41327,0,1
41328,0,0
41329,0,0
41330,0,0
41331,0,0
41332,0,0
41333,0,0
41334,0,0
41335,0,0
41336,0,0
41337,0,0
41338,0,0
41339,0,0
41340,0,0
41341,0,0
41342,0,0
41343,0,0
41344,1,0
41345,1,1
41346,0,0
41347,0,0
41348,0,0
41349,0,0
41350,0,0
41351,0,0
41352,0,0
41353,0,0
41354,0,0
41355,0,0
41356,0,0
41357,0,0
41358,0,1
41359,0,1
41360,0,0
41361,0,0
41362,0,0
41363,0,0
41364,0,0
41365,0,0
41366,0,0
41367,0,0
41368,0,0
41369,0,0
41370,0,0
41371,0,0
41372,0,0
41373,0,0
41374,0,0
41375,0,0
41376,0,0
41377,0,0
41378,0,0
41379,0,0
41380,0,0
41381,0,0
41382,0,0
41383,0,0
41384,0,0
41385,0,0
41386,0,0
41387,0,0
41388,0,0
41389,0,1
41390,0,0
41391,0,0
41392,0,0
41393,0,0
41394,0,0
41395,0,0
41396,0,0
41397,0,0
41398,0,0
41399,0,0
41400,0,0
41401,0,0
41402,0,0
41403,0,0
41404,0,0
41405,0,0
41406,0,1
41407,0,0
41408,0,0
41409,0,0
41410,0,0
41411,0,0
41412,0,0
41413,0,0
41414,0,0
41415,0,1
41416,0,0
41417,0,0
41418,0,0
41419,0,0
41420,0,0
41421,0,0
41422,0,0
41423,0,0
41424,0,0
41425,0,0
41426,0,0
41427,0,0
41428,0,0
41429,0,0
41430,0,0
41431,0,0
41432,0,0
41433,0,0
41434,0,1
41435,0,0
41436,0,0
41437,0,0
41438,0,0
41439,0,1
41440,0,0
41441,0,0
41442,0,0
41443,0,0
41444,0,0
41445,0,0
41446,0,0
41447,0,0
41448,0,0
41449,0,0
41450,0,0
41451,0,0
41452,0,0
41453,0,0
41454,0,0
41455,0,0
41456,0,1
41457,0,0
41458,0,0
41459,0,0
41460,0,0
41461,0,0
41462,0,0
41463,0,0
41464,0,0
41465,0,0
41466,0,0
41467,0,0
41468,0,0
41469,0,0
41470,0,0
41471,0,1
41472,0,0
41473,0,0
41474,0,0
41475,0,0
41476,0,0
41477,0,0
41478,0,0
41479,0,0
41480,0,0
41481,0,0
41482,0,0
41483,0,0
41484,0,0
41485,0,0
41486,0,0
41487,0,0
41488,0,0
41489,0,0
41490,0,0
41491,0,0
41492,0,0
41493,0,0
41494,0,0
41495,0,0
41496,0,0
41497,0,1
41498,0,0
41499,0,0
41500,0,0
41501,0,0
41502,0,0
41503,0,0
41504,0,0
41505,0,0
41506,0,0
41507,0,0
41508,0,0
41509,0,1
41510,0,0
41511,0,0
41512,0,0
41513,0,0
41514,0,0
41515,0,0
41516,0,1
41517,0,0
41518,0,0
41519,0,0
41520,0,0
41521,0,0
41522,0,0
41523,0,0
41524,0,0
41525,0,0
41526,0,0
41527,0,0
41528,0,0
41529,0,0
41530,0,0
41531,0,0
41532,0,0
41533,0,1
41534,0,0
41535,0,0
41536,0,0
41537,0,0
41538,0,0
41539,0,0
41540,0,0
41541,0,0
41542,0,0
41543,0,0
41544,0,0
41545,0,0
41546,0,0
41547,0,0
41548,0,0
41549,0,0
41550,0,0
41551,0,0
41552,0,0
41553,0,0
41554,0,0
41555,0,0
41556,0,0
41557,0,0
41558,0,0
41559,0,0
41560,0,0
41561,0,0
41562,0,0
41563,0,0
41564,0,0
41565,0,0
41566,0,0
41567,0,0
41568,0,0
41569,0,0
41570,0,0
41571,0,0
41572,0,0
41573,0,0
41574,0,0
41575,0,0
41576,0,1
41577,0,0
41578,0,0
41579,0,0
41580,0,0
41581,0,0
41582,0,0
41583,0,0
41584,0,0
41585,0,0
41586,0,0
41587,0,0
41588,0,0
41589,0,0
41590,0,0
41591,0,0
41592,0,1
41593,0,1
41594,0,0
41595,0,0
41596,0,0
41597,0,0
41598,0,0
41599,0,0
41600,0,0
41601,0,0
41602,0,0
41603,0,0
41604,0,0
41605,0,0
41606,0,0
41607,0,0
41608,0,0
41609,0,0
41610,0,0
41611,0,0
41612,0,0
41613,0,0
41614,0,0
41615,0,0
41616,0,0
41617,0,0
41618,0,1
41619,0,0
41620,0,0
41621,0,0
41622,0,0
41623,0,0
41624,0,0
41625,0,0
41626,0,0
41627,0,0
41628,0,0
41629,0,1
41630,0,0
41631,0,0
41632,0,0
41633,0,0
41634,0,0
41635,0,0
41636,0,0
41637,0,0
41638,0,0
41639,0,0
41640,0,0
41641,0,0
41642,0,0
41643,0,0
41644,0,1
41645,0,0
41646,0,0
41647,0,0
41648,0,1
41649,0,0
41650,0,0
41651,0,0
41652,0,0
41653,0,0
41654,0,0
41655,0,0
41656,0,0
41657,0,0
41658,0,0
41659,0,0
41660,0,0
41661,0,0
41662,0,0
41663,0,0
41664,0,0
41665,0,0
41666,0,0
41667,0,0
41668,0,0
41669,0,0
41670,0,0
41671,0,0
41672,0,0
41673,0,0
41674,0,0
41675,0,0
41676,0,0
41677,0,0
41678,0,0
41679,0,0
41680,0,0
41681,0,0
41682,0,0
41683,0,0
41684,0,0
41685,0,0
41686,0,1
41687,0,1
41688,0,0
41689,0,0
41690,0,0
41691,0,0
41692,0,0
41693,0,0
41694,0,0
41695,0,0
41696,0,1
41697,0,0
41698,0,0
41699,0,0
41700,0,0
41701,0,0
41702,0,0
41703,0,0
41704,0,0
41705,0,0
41706,0,0
41707,0,0
41708,0,0
41709,0,0
41710,0,0
41711,0,0
41712,0,0
41713,0,0
41714,0,0
41715,0,0
41716,0,0
41717,0,0
41718,0,1
41719,0,0
41720,0,0
41721,0,0
41722,0,0
41723,0,0
41724,0,0
41725,0,0
41726,0,0
41727,0,0
41728,0,0
41729,0,0
41730,0,0
41731,0,0
41732,0,0
41733,0,0
41734,0,0
41735,0,0
41736,0,0
41737,0,0
41738,0,0
41739,0,0
41740,0,0
41741,0,0
41742,0,0
41743,0,1
41744,0,0
41745,0,0
41746,0,0
41747,0,0
41748,0,0
41749,0,0
41750,0,0
41751,0,0
41752,0,0
41753,0,1
41754,0,0
41755,0,0
41756,0,0
41757,0,0
41758,0,0
41759,0,0
41760,0,0
41761,0,0
41762,0,0
41763,0,0
41764,0,0
41765,0,0
41766,0,0
41767,0,0
41768,0,0
41769,0,0
41770,0,0
41771,0,0
41772,0,0
41773,0,0
41774,0,0
41775,0,0
41776,0,0
41777,0,1
41778,0,0
41779,0,0
41780,0,0
41781,0,0
41782,0,0
41783,0,0
41784,0,0
41785,0,0
41786,0,0
41787,0,0
41788,0,0
41789,0,0
41790,0,0
41791,0,0
41792,0,0
41793,0,0
41794,0,0
41795,0,0
41796,0,0
41797,0,0
41798,0,0
41799,0,0
41800,0,0
41801,0,0
41802,0,0
41803,0,0
41804,0,0
41805,0,0
41806,0,0
41807,0,0
41808,0,0
41809,0,0
41810,0,1
41811,0,0
41812,0,0
41813,0,0
41814,0,0
41815,0,0
41816,0,0
41817,0,0
41818,0,0
41819,0,0
41820,0,0
41821,0,0
41822,0,0
41823,0,1
41824,0,0
41825,0,0
41826,0,0
41827,0,0
41828,0,0
41829,0,0
41830,0,0
41831,0,0
41832,0,0
41833,0,0
41834,0,0
41835,0,0
41836,0,0
41837,0,0
41838,0,0
41839,0,0
41840,0,0
41841,0,0
41842,0,1
41843,0,0
41844,0,0
41845,0,0
41846,0,0
41847,0,0
41848,0,0
41849,0,0
41850,0,0
41851,0,0
41852,0,0
41853,0,0
41854,0,0
41855,0,0
41856,0,0
41857,0,1
41858,0,1
41859,0,0
41860,0,0
41861,0,0
41862,0,0
41863,0,0
41864,0,0
41865,0,0
41866,0,0
41867,0,0
41868,0,0
41869,0,0
41870,0,0
41871,0,0
41872,0,0
41873,0,0
41874,0,0
41875,0,0
41876,0,0
41877,0,0
41878,0,1
41879,0,0
41880,0,0
41881,0,0
41882,0,0
41883,0,0
41884,0,0
41885,0,0
41886,0,0
41887,0,0
41888,0,0
41889,0,0
41890,0,0
41891,0,0
41892,0,0
41893,0,0
41894,0,0
41895,0,0
41896,0,0
41897,0,0
41898,0,0
41899,0,0
41900,0,0
41901,0,0
41902,0,0
41903,0,0
41904,0,0
41905,0,0
41906,0,0
41907,0,0
41908,0,0
41909,0,0
41910,0,0
41911,0,0
41912,0,0
41913,0,0
41914,0,0
41915,0,0
41916,0,0
41917,0,0
41918,0,0
41919,0,0
41920,0,0
41921,0,0
41922,0,0
41923,0,0
41924,0,0
41925,0,0
41926,0,0
41927,0,0
41928,0,0
41929,0,0
41930,0,0
41931,0,0
41932,0,0
41933,0,0
41934,0,0
41935,0,0
41936,0,0
41937,0,0
41938,0,0
41939,0,0
41940,0,0
41941,0,0
41942,0,0
41943,0,0
41944,0,0
41945,0,0
41946,0,0
41947,0,0
41948,0,0
41949,0,0
41950,0,0
41951,0,0
41952,0,0
41953,0,0
41954,0,0
41955,0,0
41956,0,0
41957,0,0
41958,0,1
41959,0,1
41960,0,0
41961,0,0
41962,0,0
41963,0,0
41964,0,0
41965,0,0
41966,0,0
41967,0,0
41968,0,1
41969,0,1
41970,0,0
41971,0,0
41972,0,0
41973,0,0
41974,0,0
41975,0,1
41976,0,1
41977,0,0
41978,0,0
41979,0,0
41980,0,0
41981,0,1
41982,0,1
41983,0,1
41984,0,0
41985,0,0
41986,0,1
41987,0,0
41988,0,1
41989,0,0
41990,0,0
41991,0,0
41992,0,0
41993,0,1
41994,0,0
41995,0,0
41996,0,0
41997,0,1
41998,0,0
41999,0,0
42000,0,0
42001,0,0
42002,0,0
42003,0,0
42004,0,1
42005,0,1
42006,0,0
42007,0,0
42008,0,0
42009,0,1
42010,0,0
42011,0,0
42012,0,0
42013,0,0
42014,0,0
42015,0,0
42016,0,0
42017,0,0
42018,0,0
42019,0,0
42020,0,1
42021,0,0
42022,0,1
42023,0,0
42024,0,0
42025,0,0
42026,0,0
42027,0,0
42028,0,0
42029,0,0
42030,0,0
42031,0,0
42032,0,0
42033,0,0
42034,0,0
42035,0,0
42036,0,1
42037,0,0
42038,0,0
42039,0,0
42040,0,0
42041,0,1
42042,0,0
42043,0,0
42044,0,0
42045,0,0
42046,0,0
42047,0,0
42048,0,0
42049,0,0
42050,0,0
42051,0,0
42052,0,0
42053,0,0
42054,0,0
42055,0,0
42056,0,0
42057,0,0
42058,0,0
42059,0,0
42060,0,0
42061,0,0
42062,0,0
42063,0,0
42064,0,1
42065,0,0
42066,0,0
42067,0,0
42068,0,0
42069,0,0
42070,0,0
42071,0,1
42072,0,0
42073,0,0
42074,0,1
42075,0,0
42076,0,0
42077,0,1
42078,0,0
42079,0,0
42080,0,0
42081,0,0
42082,0,0
42083,0,0
42084,0,1
42085,0,1
42086,0,1
42087,0,1
42088,0,1
42089,0,1
42090,0,1
42091,0,0
42092,0,0
42093,0,0
42094,0,0
42095,0,0
42096,0,0
42097,0,1
42098,0,0
42099,0,0
42100,0,0
42101,0,0
42102,0,0
42103,0,0
42104,0,0
42105,0,0
42106,0,0
42107,0,0
42108,0,0
42109,0,0
42110,0,0
42111,0,0
42112,0,0
42113,0,0
42114,0,0
42115,0,0
42116,0,0
42117,0,0
42118,0,0
42119,0,0
42120,0,0
42121,0,0
42122,0,0
42123,0,0
42124,0,0
42125,0,0
42126,0,0
42127,0,0
42128,0,0
42129,0,0
42130,0,0
42131,0,0
42132,0,0
42133,0,0
42134,0,0
42135,0,0
42136,0,0
42137,0,0
42138,0,0
42139,0,0
42140,0,0
42141,0,0
42142,0,0
42143,0,0
42144,0,0
42145,0,0
42146,0,0
42147,0,1
42148,0,0
42149,0,0
42150,0,0
42151,0,0
42152,0,0
42153,0,0
42154,0,1
42155,0,1
42156,0,0
42157,0,0
42158,0,0
42159,0,0
42160,0,0
42161,0,0
42162,0,0
42163,0,0
42164,0,0
42165,0,0
42166,0,0
42167,0,0
42168,0,0
42169,0,0
42170,0,0
42171,0,0
42172,0,0
42173,0,1
42174,0,0
42175,0,0
42176,0,0
42177,0,0
42178,0,0
42179,0,0
42180,0,0
42181,0,0
42182,0,0
42183,0,0
42184,0,0
42185,0,0
42186,0,0
42187,0,0
42188,0,1
42189,0,0
42190,0,0
42191,0,1
42192,0,0
42193,0,0
42194,0,0
42195,0,0
42196,0,0
42197,0,0
42198,0,0
42199,1,0
42200,1,1
42201,1,1
42202,1,1
42203,0,1
42204,0,1
42205,1,1
42206,1,1
42207,1,1
42208,1,1
42209,1,1
42210,0,0
42211,0,0
42212,0,0
42213,0,0
42214,0,0
42215,0,0
42216,0,0
42217,0,0
42218,0,0
42219,0,0
42220,0,0
42221,0,0
42222,0,1
42223,0,0
42224,0,0
42225,0,0
42226,0,0
42227,0,0
42228,0,0
42229,0,1
42230,0,0
42231,0,0
42232,0,0
42233,0,0
42234,0,0
42235,0,0
42236,0,0
42237,0,0
42238,0,0
42239,0,0
42240,0,0
42241,0,0
42242,0,0
42243,0,0
42244,0,0
42245,0,0
42246,0,0
42247,0,1
42248,0,0
42249,0,0
42250,0,0
42251,0,1
42252,0,0
42253,0,1
42254,0,0
42255,0,0
42256,0,0
42257,0,0
42258,0,0
42259,0,0
42260,0,0
42261,0,0
42262,0,0
42263,0,0
42264,0,0
42265,0,1
42266,0,0
42267,0,0
42268,0,0
42269,0,0
42270,0,0
42271,0,0
42272,0,0
42273,0,0
42274,0,0
42275,0,0
42276,0,0
42277,0,0
42278,0,0
42279,0,0
42280,0,0
42281,0,1
42282,0,0
42283,0,0
42284,0,0
42285,0,0
42286,0,1
42287,0,0
42288,0,0
42289,0,0
42290,0,0
42291,0,0
42292,0,0
42293,0,1
42294,0,1
42295,0,0
42296,0,0
42297,0,0
42298,0,0
42299,0,0
42300,0,1
42301,0,0
42302,0,0
42303,0,0
42304,0,1
42305,0,1
42306,0,0
42307,0,0
42308,0,0
42309,0,1
42310,0,0
42311,0,0
42312,0,0
42313,0,0
42314,0,0
42315,0,0
42316,0,0
42317,0,0
42318,0,0
42319,0,0
42320,0,0
42321,0,0
42322,0,0
42323,0,0
42324,0,0
42325,0,0
42326,0,0
42327,0,0
42328,0,0
42329,0,0
42330,0,1
42331,0,0
42332,0,0
42333,0,0
42334,0,0
42335,0,0
42336,0,0
42337,0,0
42338,0,0
42339,0,0
42340,0,0
42341,0,0
42342,0,0
42343,0,0
42344,0,0
42345,0,0
42346,0,0
42347,0,1
42348,0,0
42349,0,0
42350,0,0
42351,0,0
42352,0,0
42353,0,1
42354,0,0
42355,0,0
42356,0,0
42357,0,0
42358,0,0
42359,0,0
42360,0,0
42361,0,0
42362,0,0
42363,0,0
42364,0,0
42365,0,0
42366,0,0
42367,0,0
42368,0,0
42369,0,0
42370,0,0
42371,0,0
42372,0,0
42373,0,0
42374,0,0
42375,0,0
42376,0,0
42377,0,0
42378,0,0
42379,0,0
42380,0,0
42381,0,0
42382,0,0
42383,0,0
42384,0,0
42385,0,0
42386,0,0
42387,0,0
42388,0,0
42389,0,0
42390,0,0
42391,0,0
42392,0,0
42393,0,0
42394,0,0
42395,0,0
42396,0,0
42397,0,0
42398,0,0
42399,0,0
42400,0,0
42401,0,0
42402,0,0
42403,0,0
42404,0,0
42405,0,0
42406,0,0
42407,0,0
42408,0,0
42409,0,0
42410,0,0
42411,0,0
42412,0,0
42413,0,0
42414,0,0
42415,0,0
42416,0,0
42417,0,0
42418,0,0
42419,0,1
42420,0,0
42421,0,0
42422,0,0
42423,0,0
42424,0,0
42425,0,0
42426,0,0
42427,0,0
42428,0,0
42429,0,0
42430,0,0
42431,0,0
42432,0,0
42433,0,0
42434,0,0
42435,0,1
42436,0,0
42437,0,0
42438,0,0
42439,0,0
42440,0,0
42441,0,0
42442,0,0
42443,0,0
42444,0,0
42445,0,0
42446,0,0
42447,0,0
42448,0,0
42449,0,0
42450,0,0
42451,0,0
42452,0,0
42453,0,0
42454,0,0
42455,0,0
42456,0,0
42457,0,0
42458,0,0
42459,0,0
42460,0,0
42461,0,0
42462,0,0
42463,0,0
42464,0,0
42465,0,0
42466,0,0
42467,0,0
42468,0,0
42469,0,0
42470,0,0
42471,0,0
42472,0,0
42473,0,0
42474,0,0
42475,0,0
42476,0,0
42477,0,0
42478,0,0
42479,0,0
42480,0,0
42481,0,0
42482,0,0
42483,0,0
42484,0,0
42485,0,0
42486,0,0
42487,0,0
42488,0,0
42489,0,0
42490,0,0
42491,0,0
42492,0,0
42493,0,0
42494,0,0
42495,0,0
42496,0,0
42497,0,0
42498,0,0
42499,0,0
42500,0,0
42501,0,0
42502,0,0
42503,0,0
42504,0,0
42505,0,0
42506,0,0
42507,0,0
42508,0,0
42509,0,0
42510,0,1
42511,0,0
42512,0,0
42513,0,0
42514,0,0
42515,0,0
42516,0,0
42517,0,0
42518,0,0
42519,0,0
42520,0,0
42521,0,0
42522,0,0
42523,0,0
42524,0,0
42525,0,0
42526,0,0
42527,0,0
42528,0,0
42529,0,0
42530,0,0
42531,0,1
42532,0,0
42533,0,1
42534,0,0
42535,0,0
42536,0,0
42537,0,0
42538,0,0
42539,0,0
42540,0,0
42541,0,0
42542,0,0
42543,0,0
42544,0,0
42545,0,0
42546,0,0
42547,0,0
42548,0,0
42549,0,0
42550,0,0
42551,0,0
42552,0,0
42553,0,0
42554,0,0
42555,0,0
42556,0,0
42557,0,0
42558,0,0
42559,0,0
42560,0,0
42561,0,0
42562,0,1
42563,0,0
42564,0,0
42565,0,0
42566,0,0
42567,0,0
42568,0,0
42569,0,0
42570,0,0
42571,0,0
42572,0,0
42573,0,0
42574,0,0
42575,0,0
42576,0,0
42577,0,0
42578,0,0
42579,0,0
42580,0,0
42581,0,0
42582,0,0
42583,0,0
42584,0,0
42585,0,0
42586,0,0
42587,0,0
42588,0,0
42589,0,0
42590,0,0
42591,0,0
42592,0,0
42593,0,0
42594,0,0
42595,0,0
42596,0,0
42597,0,0
42598,0,0
42599,0,0
42600,0,0
42601,0,0
42602,0,0
42603,0,0
42604,0,0
42605,0,0
42606,0,0
42607,0,0
42608,0,0
42609,0,0
42610,0,0
42611,0,0
42612,0,0
42613,0,0
42614,0,0
42615,0,0
42616,0,0
42617,0,0
42618,0,0
42619,0,0
42620,0,0
42621,0,0
42622,0,0
42623,0,0
42624,0,0
42625,0,0
42626,0,0
42627,0,0
42628,0,0
42629,0,1
42630,0,1
42631,0,1
42632,0,0
42633,0,0
42634,0,0
42635,0,0
42636,0,0
42637,0,0
42638,0,0
42639,0,0
42640,0,0
42641,0,0
42642,0,0
42643,0,0
42644,0,0
42645,0,0
42646,0,0
42647,0,0
42648,0,0
42649,0,0
42650,0,0
42651,0,0
42652,0,0
42653,0,0
42654,0,0
42655,0,0
42656,0,1
42657,0,0
42658,0,0
42659,0,0
42660,0,0
42661,0,0
42662,0,1
42663,0,0
42664,0,0
42665,0,0
42666,0,0
42667,0,0
42668,0,0
42669,0,0
42670,0,1
42671,0,0
42672,0,0
42673,0,0
42674,0,0
42675,0,0
42676,0,0
42677,0,0
42678,0,0
42679,0,0
42680,0,0
42681,0,1
42682,0,0
42683,0,0
42684,0,0
42685,0,0
42686,0,0
42687,0,0
42688,0,0
42689,0,0
42690,0,0
42691,0,0
42692,0,0
42693,0,0
42694,0,0
42695,0,0
42696,0,0
42697,0,0
42698,0,0
42699,0,0
42700,0,0
42701,0,0
42702,0,0
42703,0,0
42704,0,0
42705,0,0
42706,0,0
42707,0,0
42708,0,0
42709,0,0
42710,0,0
42711,0,0
42712,0,0
42713,0,0
42714,0,0
42715,0,0
42716,0,0
42717,0,0
42718,0,0
42719,0,0
42720,0,0
42721,0,0
42722,0,0
42723,0,0
42724,0,0
42725,0,0
42726,0,0
42727,0,0
42728,0,1
42729,0,0
42730,0,0
42731,0,0
42732,0,0
42733,0,0
42734,0,0
42735,0,0
42736,0,0
42737,0,0
42738,0,0
42739,0,0
42740,0,0
42741,0,0
42742,0,0
42743,0,0
42744,0,0
42745,0,0
42746,0,0
42747,0,0
42748,0,0
42749,0,0
42750,0,0
42751,0,0
42752,0,0
42753,0,1
42754,0,0
42755,0,0
42756,0,0
42757,0,0
42758,0,0
42759,0,0
42760,0,0
42761,0,0
42762,0,0
42763,0,0
42764,0,0
42765,0,0
42766,0,0
42767,0,0
42768,0,0
42769,0,1
42770,0,0
42771,0,0
42772,0,0
42773,0,1
42774,0,1
42775,0,0
42776,0,0
42777,0,0
42778,0,0
42779,0,1
42780,0,0
42781,0,0
42782,0,0
42783,0,0
42784,0,1
42785,0,0
42786,0,0
42787,0,0
42788,0,0
42789,0,0
42790,0,0
42791,0,0
42792,0,0
42793,0,0
42794,0,0
42795,0,0
42796,0,0
42797,0,0
42798,0,0
42799,0,0
42800,0,0
42801,0,0
42802,0,0
42803,0,0
42804,0,0
42805,0,0
42806,0,0
42807,0,0
42808,0,0
42809,0,0
42810,0,0
42811,0,0
42812,0,0
42813,0,0
42814,0,0
42815,0,0
42816,0,0
42817,0,0
42818,0,0
42819,0,0
42820,0,0
42821,0,1
42822,0,0
42823,0,0
42824,0,0
42825,0,0
42826,0,0
42827,0,0
42828,0,0
42829,0,0
42830,0,0
42831,0,0
42832,0,0
42833,0,0
